model,learned,rounds,num_states,num_inputs,learn_inputs,learn_resets,test_inputs,test_resets,algorithm,seed
OpenSSL_1.0.1j_client_regular.dot,true,5,6,7,287,83,1346,103,LSharp_Nothing_SepSeq,576027951
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,294,84,496,43,LSharp_Nothing_SepSeq,-1453563434
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,286,83,2398,171,LSharp_Nothing_SepSeq,1195423050
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,281,82,2711,205,LSharp_Nothing_SepSeq,-330928434
OpenSSL_1.0.1j_client_regular.dot,true,5,6,7,292,85,878,61,LSharp_Nothing_SepSeq,-608901709
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,296,85,703,58,LSharp_Nothing_SepSeq,2076058642
OpenSSL_1.0.1j_client_regular.dot,true,5,6,7,291,84,1714,135,LSharp_Nothing_SepSeq,2088467061
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,282,82,2667,187,LSharp_Nothing_SepSeq,-2130613875
OpenSSL_1.0.1j_client_regular.dot,true,5,6,7,338,92,1061,77,LSharp_Nothing_SepSeq,968049724
OpenSSL_1.0.1j_client_regular.dot,true,5,6,7,283,83,2243,177,LSharp_Nothing_SepSeq,-20984412
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,289,84,918,60,LSharp_Nothing_SepSeq,1604793744
OpenSSL_1.0.1j_client_regular.dot,true,5,6,7,335,92,481,42,LSharp_Nothing_SepSeq,-2073112680
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,319,89,1456,128,LSharp_Nothing_SepSeq,2056455338
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,272,80,651,73,LSharp_Nothing_SepSeq,-375111373
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,272,80,3293,259,LSharp_Nothing_SepSeq,745559944
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,342,93,3530,301,LSharp_Nothing_SepSeq,-119370420
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,326,90,5881,391,LSharp_Nothing_SepSeq,1659925784
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,294,85,6012,457,LSharp_Nothing_SepSeq,231864142
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,278,81,3099,240,LSharp_Nothing_SepSeq,1814600272
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,283,82,4719,352,LSharp_Nothing_SepSeq,22368495
OpenSSL_1.0.1j_client_regular.dot,true,5,6,7,339,93,724,69,LSharp_Nothing_SepSeq,-1031051032
OpenSSL_1.0.1j_client_regular.dot,true,5,6,7,287,83,1190,107,LSharp_Nothing_SepSeq,-1822123278
OpenSSL_1.0.1j_client_regular.dot,true,5,6,7,289,84,992,86,LSharp_Nothing_SepSeq,-115081034
OpenSSL_1.0.1j_client_regular.dot,true,5,6,7,310,89,416,41,LSharp_Nothing_SepSeq,-1822530690
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,275,81,2714,230,LSharp_Nothing_SepSeq,1926938101
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,278,81,919,90,LSharp_Nothing_SepSeq,1064371651
OpenSSL_1.0.1j_client_regular.dot,true,5,6,7,304,87,554,44,LSharp_Nothing_SepSeq,205590369
OpenSSL_1.0.1j_client_regular.dot,true,5,6,7,304,86,1105,102,LSharp_Nothing_SepSeq,-944242413
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,284,82,1115,122,LSharp_Nothing_SepSeq,-264573943
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,275,80,3466,267,LSharp_Nothing_SepSeq,-653705038
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,267,78,3870,278,LSharp_Nothing_SepSeq,1385665064
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,281,82,2235,186,LSharp_Nothing_SepSeq,-1487967484
OpenSSL_1.0.1j_client_regular.dot,true,5,6,7,340,94,775,81,LSharp_Nothing_SepSeq,1149900326
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,290,84,1138,102,LSharp_Nothing_SepSeq,-1517749703
OpenSSL_1.0.1j_client_regular.dot,true,5,6,7,288,84,1513,136,LSharp_Nothing_SepSeq,591438267
OpenSSL_1.0.1j_client_regular.dot,true,5,6,7,276,81,1773,139,LSharp_Nothing_SepSeq,1276300735
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,299,86,3277,277,LSharp_Nothing_SepSeq,55150884
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,294,84,3858,286,LSharp_Nothing_SepSeq,965816449
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,304,86,964,102,LSharp_Nothing_SepSeq,899632040
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,275,80,2146,182,LSharp_Nothing_SepSeq,-1536514935
OpenSSL_1.0.1j_client_regular.dot,true,5,6,7,367,96,1372,113,LSharp_Nothing_SepSeq,-217274482
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,283,82,2691,206,LSharp_Nothing_SepSeq,-1220733200
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,288,83,439,40,LSharp_Nothing_SepSeq,943746169
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,299,86,1225,96,LSharp_Nothing_SepSeq,94812239
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,282,82,1325,96,LSharp_Nothing_SepSeq,121153442
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,285,83,2165,185,LSharp_Nothing_SepSeq,538393660
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,296,85,5169,391,LSharp_Nothing_SepSeq,-1579059988
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,270,79,1781,163,LSharp_Nothing_SepSeq,1343182057
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,314,88,2462,183,LSharp_Nothing_SepSeq,-694522429
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,275,81,3316,241,LSharp_Nothing_SepSeq,-2018011372
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,274,79,2504,198,LSharp_Nothing_SepSeq,-239161692
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,277,81,1403,105,LSharp_Nothing_SepSeq,-1602112829
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,285,83,3176,266,LSharp_Nothing_SepSeq,-558861256
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,275,81,2836,228,LSharp_Nothing_SepSeq,1692380726
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,276,80,1995,170,LSharp_Nothing_SepSeq,-1812381431
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,302,85,2277,188,LSharp_Nothing_SepSeq,346663802
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,294,84,1856,159,LSharp_Nothing_SepSeq,370516082
OpenSSL_1.0.1j_client_regular.dot,true,5,6,7,330,90,701,48,LSharp_Nothing_SepSeq,1153695284
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,284,83,2562,215,LSharp_Nothing_SepSeq,1531945554
OpenSSL_1.0.1j_client_regular.dot,true,4,6,7,293,85,273,24,LSharp_Nothing_SepSeq,330151995
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,286,83,1825,160,LSharp_Nothing_SepSeq,626644708
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,348,94,1463,128,LSharp_Nothing_SepSeq,574466369
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,301,87,4495,331,LSharp_Nothing_SepSeq,-973822666
OpenSSL_1.0.1j_client_regular.dot,true,6,6,7,308,87,5913,442,LSharp_Nothing_SepSeq,-123604747
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,276,80,4603,323,LSharp_Nothing_SepSeq,-931819291
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,269,79,1333,124,LSharp_Nothing_SepSeq,-296100287
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,280,83,1199,100,LSharp_Nothing_SepSeq,476059245
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,273,80,1015,102,LSharp_Nothing_SepSeq,-1899384505
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,317,89,1119,76,LSharp_Nothing_SepSeq,-1951715729
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,287,83,926,80,LSharp_Nothing_SepSeq,1766293024
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,341,94,2654,227,LSharp_Nothing_SepSeq,-959202168
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,290,84,2207,209,LSharp_Nothing_SepSeq,539915283
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,281,82,2168,191,LSharp_Nothing_SepSeq,1422376986
OpenSSL_1.0.1l_client_regular.dot,true,5,6,7,333,91,1900,162,LSharp_Nothing_SepSeq,-1984351149
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,265,79,3387,242,LSharp_Nothing_SepSeq,-1496752318
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,285,83,1917,154,LSharp_Nothing_SepSeq,-276783067
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,288,83,1311,107,LSharp_Nothing_SepSeq,1379585555
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,270,79,1971,158,LSharp_Nothing_SepSeq,2085960472
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,288,83,1251,109,LSharp_Nothing_SepSeq,-1057886781
OpenSSL_1.0.1l_client_regular.dot,true,5,6,7,282,83,1526,143,LSharp_Nothing_SepSeq,-713165980
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,267,79,1298,104,LSharp_Nothing_SepSeq,-755463617
OpenSSL_1.0.1l_client_regular.dot,true,5,6,7,303,86,1235,89,LSharp_Nothing_SepSeq,-2026780853
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,267,78,3484,229,LSharp_Nothing_SepSeq,1820966901
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,296,85,1016,85,LSharp_Nothing_SepSeq,-1167495408
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,278,82,3452,248,LSharp_Nothing_SepSeq,1178868640
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,270,79,1314,111,LSharp_Nothing_SepSeq,-501450942
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,358,96,990,80,LSharp_Nothing_SepSeq,1934406900
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,291,85,3001,231,LSharp_Nothing_SepSeq,1098604858
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,345,94,1862,149,LSharp_Nothing_SepSeq,1888447496
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,367,99,3230,246,LSharp_Nothing_SepSeq,1812156214
OpenSSL_1.0.1l_client_regular.dot,true,5,6,7,311,87,7872,591,LSharp_Nothing_SepSeq,-2139884331
OpenSSL_1.0.1l_client_regular.dot,true,5,6,7,332,91,152,21,LSharp_Nothing_SepSeq,1035129086
OpenSSL_1.0.1l_client_regular.dot,true,5,6,7,332,91,895,69,LSharp_Nothing_SepSeq,1980849043
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,353,96,2027,168,LSharp_Nothing_SepSeq,1538803285
OpenSSL_1.0.1l_client_regular.dot,true,5,6,7,275,81,905,75,LSharp_Nothing_SepSeq,-338460982
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,273,81,1621,125,LSharp_Nothing_SepSeq,-1339892794
OpenSSL_1.0.1l_client_regular.dot,true,5,6,7,275,82,1376,110,LSharp_Nothing_SepSeq,940134531
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,277,81,1215,90,LSharp_Nothing_SepSeq,-791195419
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,280,82,1637,128,LSharp_Nothing_SepSeq,1275970899
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,277,81,326,26,LSharp_Nothing_SepSeq,1827444746
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,357,96,1260,97,LSharp_Nothing_SepSeq,-2049529897
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,294,84,5507,418,LSharp_Nothing_SepSeq,21169715
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,272,80,502,67,LSharp_Nothing_SepSeq,-1724462519
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,272,79,676,65,LSharp_Nothing_SepSeq,388775655
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,294,84,2611,198,LSharp_Nothing_SepSeq,-594332652
OpenSSL_1.0.1l_client_regular.dot,true,5,6,7,292,85,411,40,LSharp_Nothing_SepSeq,-1112065567
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,304,87,2561,207,LSharp_Nothing_SepSeq,1625786543
OpenSSL_1.0.1l_client_regular.dot,true,5,6,7,325,88,1502,103,LSharp_Nothing_SepSeq,899236759
OpenSSL_1.0.1l_client_regular.dot,true,5,6,7,327,90,1545,126,LSharp_Nothing_SepSeq,-132876060
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,287,83,4531,318,LSharp_Nothing_SepSeq,720267438
OpenSSL_1.0.1l_client_regular.dot,true,5,6,7,291,85,1721,128,LSharp_Nothing_SepSeq,-126786700
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,264,79,1073,110,LSharp_Nothing_SepSeq,-318716679
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,285,83,839,95,LSharp_Nothing_SepSeq,730803098
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,288,83,1410,123,LSharp_Nothing_SepSeq,-1452666725
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,265,79,972,82,LSharp_Nothing_SepSeq,103631014
OpenSSL_1.0.1l_client_regular.dot,true,5,6,7,287,83,1638,123,LSharp_Nothing_SepSeq,-66155209
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,285,84,627,67,LSharp_Nothing_SepSeq,-1246305047
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,314,88,3285,242,LSharp_Nothing_SepSeq,-1408025034
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,281,82,2189,169,LSharp_Nothing_SepSeq,-398936664
OpenSSL_1.0.1l_client_regular.dot,true,5,6,7,309,87,2301,174,LSharp_Nothing_SepSeq,-551322389
OpenSSL_1.0.1l_client_regular.dot,true,5,6,7,305,87,559,39,LSharp_Nothing_SepSeq,1467444218
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,271,80,2756,245,LSharp_Nothing_SepSeq,-1634689757
OpenSSL_1.0.1l_client_regular.dot,true,5,6,7,292,85,569,47,LSharp_Nothing_SepSeq,202199528
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,282,82,4000,325,LSharp_Nothing_SepSeq,-1126436452
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,276,80,993,91,LSharp_Nothing_SepSeq,-862552504
OpenSSL_1.0.1l_client_regular.dot,true,5,6,7,283,82,3660,300,LSharp_Nothing_SepSeq,-1515062236
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,270,79,2133,183,LSharp_Nothing_SepSeq,888158847
OpenSSL_1.0.1l_client_regular.dot,true,5,6,7,294,82,2592,211,LSharp_Nothing_SepSeq,-434084798
OpenSSL_1.0.1l_client_regular.dot,true,5,6,7,280,81,3516,245,LSharp_Nothing_SepSeq,197595451
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,286,83,3121,203,LSharp_Nothing_SepSeq,-1942165952
OpenSSL_1.0.1l_client_regular.dot,true,5,6,7,299,86,1133,87,LSharp_Nothing_SepSeq,-1485248764
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,302,85,1049,91,LSharp_Nothing_SepSeq,-769106528
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,267,79,446,33,LSharp_Nothing_SepSeq,-1644096208
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,276,80,4073,301,LSharp_Nothing_SepSeq,-240411989
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,275,81,830,69,LSharp_Nothing_SepSeq,-1094902563
OpenSSL_1.0.1l_client_regular.dot,true,5,6,7,289,83,1695,128,LSharp_Nothing_SepSeq,1600651814
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,268,79,2767,194,LSharp_Nothing_SepSeq,-1554638254
OpenSSL_1.0.1l_client_regular.dot,true,5,6,7,280,82,3033,211,LSharp_Nothing_SepSeq,-1298728080
OpenSSL_1.0.1l_client_regular.dot,true,5,6,7,322,88,668,64,LSharp_Nothing_SepSeq,1951815212
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,288,83,3778,246,LSharp_Nothing_SepSeq,1144202427
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,355,96,3780,279,LSharp_Nothing_SepSeq,-758395453
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,278,81,3715,261,LSharp_Nothing_SepSeq,-58820253
OpenSSL_1.0.1l_client_regular.dot,true,5,6,7,300,83,2572,187,LSharp_Nothing_SepSeq,715290285
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,295,85,678,60,LSharp_Nothing_SepSeq,-1478268400
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,272,79,1556,146,LSharp_Nothing_SepSeq,1761453706
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,276,82,1963,155,LSharp_Nothing_SepSeq,-1029677833
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,327,90,1746,124,LSharp_Nothing_SepSeq,1329022286
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,258,77,1430,116,LSharp_Nothing_SepSeq,537683077
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,303,88,1329,126,LSharp_Nothing_SepSeq,-738344781
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,353,95,1102,92,LSharp_Nothing_SepSeq,1524810912
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,296,85,1686,129,LSharp_Nothing_SepSeq,2082531694
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,291,85,626,45,LSharp_Nothing_SepSeq,-917894190
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,284,82,1158,111,LSharp_Nothing_SepSeq,-850188640
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,305,86,1936,160,LSharp_Nothing_SepSeq,2050198226
OpenSSL_1.0.1l_client_regular.dot,true,5,6,7,331,91,736,56,LSharp_Nothing_SepSeq,945993714
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,283,83,1298,104,LSharp_Nothing_SepSeq,1049763560
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,289,84,3070,255,LSharp_Nothing_SepSeq,188111754
OpenSSL_1.0.1l_client_regular.dot,true,5,6,7,293,84,1495,107,LSharp_Nothing_SepSeq,-970633510
OpenSSL_1.0.1l_client_regular.dot,true,5,6,7,287,84,1283,100,LSharp_Nothing_SepSeq,457794389
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,299,85,2561,198,LSharp_Nothing_SepSeq,1267767884
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,322,89,2688,212,LSharp_Nothing_SepSeq,42797417
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,276,80,1430,112,LSharp_Nothing_SepSeq,1923345177
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,271,80,1376,101,LSharp_Nothing_SepSeq,-662063078
OpenSSL_1.0.1l_client_regular.dot,true,6,6,7,295,85,2329,157,LSharp_Nothing_SepSeq,1748489962
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,287,84,2260,177,LSharp_Nothing_SepSeq,1473501062
OpenSSL_1.0.2_client_regular.dot,true,5,6,7,289,81,417,37,LSharp_Nothing_SepSeq,2016512736
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,296,85,3529,273,LSharp_Nothing_SepSeq,-597380549
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,351,95,1269,102,LSharp_Nothing_SepSeq,1710293686
OpenSSL_1.0.2_client_regular.dot,true,5,6,7,306,84,1490,119,LSharp_Nothing_SepSeq,-212376743
OpenSSL_1.0.2_client_regular.dot,true,5,6,7,333,92,1611,140,LSharp_Nothing_SepSeq,835883518
OpenSSL_1.0.2_client_regular.dot,true,5,6,7,281,82,3300,220,LSharp_Nothing_SepSeq,-763407998
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,281,82,3158,246,LSharp_Nothing_SepSeq,-1934737712
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,289,84,660,67,LSharp_Nothing_SepSeq,2018681989
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,302,85,1885,135,LSharp_Nothing_SepSeq,1380911347
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,360,97,2856,230,LSharp_Nothing_SepSeq,-1148018826
OpenSSL_1.0.2_client_regular.dot,true,5,6,7,330,90,784,61,LSharp_Nothing_SepSeq,-812896593
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,302,85,2882,207,LSharp_Nothing_SepSeq,1245643324
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,305,86,637,55,LSharp_Nothing_SepSeq,-1067803115
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,285,83,4312,337,LSharp_Nothing_SepSeq,-1345020855
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,276,81,4276,320,LSharp_Nothing_SepSeq,893045592
OpenSSL_1.0.2_client_regular.dot,true,5,6,7,342,94,1273,99,LSharp_Nothing_SepSeq,-1511054396
OpenSSL_1.0.2_client_regular.dot,true,5,6,7,291,84,1569,122,LSharp_Nothing_SepSeq,-667981581
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,289,85,3999,285,LSharp_Nothing_SepSeq,325293860
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,359,97,363,40,LSharp_Nothing_SepSeq,-1758877905
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,272,80,914,75,LSharp_Nothing_SepSeq,-1999704235
OpenSSL_1.0.2_client_regular.dot,true,5,6,7,313,89,1961,152,LSharp_Nothing_SepSeq,-1033795201
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,289,84,1635,139,LSharp_Nothing_SepSeq,270673052
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,283,82,3046,226,LSharp_Nothing_SepSeq,1176422852
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,285,84,3080,224,LSharp_Nothing_SepSeq,344317089
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,275,82,5777,434,LSharp_Nothing_SepSeq,-90324498
OpenSSL_1.0.2_client_regular.dot,true,5,6,7,343,94,466,34,LSharp_Nothing_SepSeq,395149302
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,348,95,4063,293,LSharp_Nothing_SepSeq,1441744374
OpenSSL_1.0.2_client_regular.dot,true,5,6,7,307,85,3021,237,LSharp_Nothing_SepSeq,911707017
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,335,93,1339,111,LSharp_Nothing_SepSeq,-593200031
OpenSSL_1.0.2_client_regular.dot,true,5,6,7,289,84,507,62,LSharp_Nothing_SepSeq,-44818482
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,285,82,3042,246,LSharp_Nothing_SepSeq,-265600599
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,298,86,1720,169,LSharp_Nothing_SepSeq,730706351
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,300,84,2130,153,LSharp_Nothing_SepSeq,1434594181
OpenSSL_1.0.2_client_regular.dot,true,5,6,7,300,83,1433,114,LSharp_Nothing_SepSeq,-49504401
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,348,95,3546,264,LSharp_Nothing_SepSeq,968000287
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,356,96,3473,260,LSharp_Nothing_SepSeq,-1023319279
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,352,96,4118,311,LSharp_Nothing_SepSeq,512155239
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,344,95,1751,138,LSharp_Nothing_SepSeq,-863401685
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,351,95,385,53,LSharp_Nothing_SepSeq,-1609825390
OpenSSL_1.0.2_client_regular.dot,true,5,6,7,287,83,789,74,LSharp_Nothing_SepSeq,447164139
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,291,83,1979,165,LSharp_Nothing_SepSeq,484935449
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,261,77,2683,203,LSharp_Nothing_SepSeq,-957100831
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,270,80,2901,216,LSharp_Nothing_SepSeq,-1489947071
OpenSSL_1.0.2_client_regular.dot,true,5,6,7,288,84,1817,132,LSharp_Nothing_SepSeq,-730881283
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,275,81,1293,132,LSharp_Nothing_SepSeq,-888467462
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,296,85,1916,147,LSharp_Nothing_SepSeq,1122886973
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,289,84,1456,108,LSharp_Nothing_SepSeq,363618728
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,294,84,820,73,LSharp_Nothing_SepSeq,-1017125633
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,318,89,3550,300,LSharp_Nothing_SepSeq,1258238236
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,301,86,448,35,LSharp_Nothing_SepSeq,-605171461
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,360,97,1408,123,LSharp_Nothing_SepSeq,1687095689
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,351,95,2556,185,LSharp_Nothing_SepSeq,1919292040
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,299,86,3676,285,LSharp_Nothing_SepSeq,167423199
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,276,80,2062,168,LSharp_Nothing_SepSeq,-752824579
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,352,96,1790,143,LSharp_Nothing_SepSeq,-1586037374
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,280,82,4773,342,LSharp_Nothing_SepSeq,-1381002073
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,294,84,2065,169,LSharp_Nothing_SepSeq,1526226556
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,305,87,3721,268,LSharp_Nothing_SepSeq,-1195389535
OpenSSL_1.0.2_client_regular.dot,true,5,6,7,293,83,321,27,LSharp_Nothing_SepSeq,-729900738
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,333,92,5139,359,LSharp_Nothing_SepSeq,1774540746
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,287,84,799,52,LSharp_Nothing_SepSeq,-323044964
OpenSSL_1.0.2_client_regular.dot,true,5,6,7,293,81,1438,118,LSharp_Nothing_SepSeq,953855691
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,301,86,2184,185,LSharp_Nothing_SepSeq,-1596078548
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,279,82,5260,381,LSharp_Nothing_SepSeq,-1160169479
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,287,83,922,88,LSharp_Nothing_SepSeq,-1364881811
OpenSSL_1.0.2_client_regular.dot,true,5,6,7,307,88,1179,115,LSharp_Nothing_SepSeq,-1152655113
OpenSSL_1.0.2_client_regular.dot,true,5,6,7,299,83,1855,173,LSharp_Nothing_SepSeq,-6624179
OpenSSL_1.0.2_client_regular.dot,true,6,6,7,293,84,1605,156,LSharp_Nothing_SepSeq,-636985906
OpenSSL_1.0.2_client_regular.dot,true,5,6,7,294,82,1967,174,LSharp_Nothing_SepSeq,1875498179
